Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
One citation issued,8/27/2018 10:19 AM,Citation Issued,Male,Traffic Sign/Signal,1431 S. Hyde Park,Hispanic,Ran red light,No
N/A,8/27/2018 12:28 PM,Verbal Warning,Male,Traffic Sign/Signal,5400 S. Lake Park,African American,Ran red light,No
N/A,8/28/2018 1:00 PM,Verbal Warning,Female,Traffic Sign/Signal,6100 S. University,African American,Disobeyed red light,No
N/A,8/28/2018 6:10 PM,Verbal Warning,Male,Traffic Sign/Signal,5333 Greenwood,African American,Failure to stop at sign,No
N/A,8/28/2018 8:31 PM,Verbal Warning,Male,Equipment,5100 Ellis,African American,Driving without headlights,No
N/A,8/28/2018 9:11 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 Blackstone,African American,Failed to yield to pedestrians in crosswalk,No
N/A,8/28/2018 11:33 PM,Verbal Warning,Male,Traffic Sign/Signal,Midway at Kenwood,African American,Failed to stop at sign,No
N/A,8/29/2018 12:52 PM,Verbal Warning,Female,Lane Violation,4100 S. Lake Park Ave,African  American,Passed UCPD squad care at a high rate of speed on a one way street.,No
N/A,8/29/2018 4:32 PM,Verbal Warning,Male,Traffic Sign/Signal,5400 S. Woodlawn,African American,Disobeying Traffic Control Signal,No
N/A,8/29/2018 11:05 PM,Verbal Warning,Male,Lane Violation,5900 S Kimbark,African American,Wrong way on one way street,No
N/A,8/30/2018 9:07 AM,Verbal Warning,Male,Moving Violation - Other,1201 E Midway Plaisance,African American,Failure to yield to authorized emergency vehicle,No
N/A,8/30/2018 11:12 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 S Drexel,African American,Stop sign violation,No
N/A,8/31/2018 14:34 PM,Verbal Warning,Female,Traffic sign/signal,6300 S. Kimbark,African American,Disobeyed traffic control device,No
N/A,8/31/2018 15:45 PM,Verbal Warning,Male,Traffic sign/signal,740 E. 43rd Street,African American,Failure to yield to pedestrian in crosswalk,No
N/A,8/31/2018 5:15 PM,Verbal Warning,Male,Lane Violation,5600 S. Cottage Grove,African American,Improper lane usage,No
N/A,8/31/2018 10:12 PM,Verbal Warning,Male,Lane Violation,5500 S. University,Hispanic,Illegal U-Turn,No
N/A,8/31/2018 11:08 PM,Verbal Warning,Male,Moving Violation - Other,5500 S. Cottage Grove,African American,Using a Cell Phone,No
N/A,9/1/2018 3:48 PM,verbal Warning,Male,Seatbelt,1616 E.56th Street,Caucasian,Failure to wear seat belt,No
N/A,9/1/2018 6:03 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Kenwood,Asian,Disobeyed redlight,No
Two Citations issued,9/1/2018 6:43 PM,Citations Issued,Male,Traffic sign/signal,5400 S. Woodlawn,African American,Disobeyed redlight,No
N/A,9/1/2018 6:48 PM,Verbal Warning,Male,Moving Violation - Other,5700 S. Lake Park,Asian,Wrong way on one way street,No
N/A,9/1/2018 9:28 PM,Verbal Warning,Male,Equipment,5400 S. Blackstone,Hispanic,No headlights when required,No
N/A,9/1/2018 9:45 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/2/2018 12:40 AM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/2/2018 1:04 AM,Verbal Warning,Male,Traffic sign/signal,5700 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,9/2/2018 2:28 AM,Verbal Warning,Male,Moving Violation - Other,4900 S. Blackstone,African American,Obstructing traffic,Yes
N/A,9/2/2018 2:52 AM,Verbal Warning,Female,Traffic sign/signal,5100 S. Blackstone,African American,Disobeyed Stop Sign,No
N/A,9/2/2018 8:24 AM,Verbal Warning,Male,Traffic sign/signal,5628 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
N/A,9/2/2018 8:12 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Cottage Grove,African American,Disobeyed redlight,No
N/A,9/2/2018 9:34 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Dorchester,African American,Disobeyed redlight,No
N/A,9/2/2018 10:34 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Drexel,Hispanic,Disobeyed Stop Sign,No
N/A,9/2/2018 11:23 PM,Verbal Warning,Male,Traffic sign/signal,5000 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/2/2018 11:56 PM,Verbal Warning,Male,Moving Violation - Other,5800 S. Woodlawn,African American,Wrong way on one way street,No
N/A,9/3/2018 2:22 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Ellis,African American,Disobeyed redlight,No
One Citation Issued,9/3/2018 8:47 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Ellis,African American,Disobeyed Stop Sign,No
One Citation Issued,9/3/2018 9:14 PM,Citation Issued,Female,Moving Violation - Other,5500 S. University,African American,Wrong way on one way street,No
N/A,9/3/2018 9:24 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Greenwood,African American,Disobeyed redlight,No
N/A,9/3/2018 9:37 PM,Verbal Warning,Male,Traffic sign/signal,5600 S. Stony Island,African American,Disobeyed Stop Sign,No
N/A,9/4/2018 12:43 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Kimbark,Caucasian,Disobeyed traffic control device,No
N/A,9/4/2018 7:03 PM,Verbal Warning,Male,Lane Violation,5500 S. Ellis,Caucasian,Improper lane usage,No
One Citation Issued,9/5/2018 10:29 AM,Citation Issued,Female,Seatbelt,5200 S. Lake Park,African American,No Seatbelt for child,No
N/A,9/5/2015 8:23 PM,Verbal Warning,Male,Traffic sign/signal,5000 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,9/5/2018 8:45 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Kimbark,Hispanic,Disobeyed Stop Sign,No
N/A,9/5/2018 8:48 PM,Verbal Warning,Male,Lane Violation,5500 S. Cottage Grove,African American,Improper lane usage,No
N/A,9/5/2018 10:16 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. University,African American,Disobeyed Stop Sign,No
N/A,9/5/2018 10:44 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Ingleside,African American,Disobeyed Stop Sign,No
Two Citations issued,9/5/2018 11:02 PM,Citations Issued,Male,Lane Violation,5500 S. Lake Park,African American,Improper lane usage,No
N/A,9/6/2018 4:06 PM,Verbal Warning,Male,Traffic sign/signal,4700 S. Greenwood,African American,Disobeyed redlight,No
N/A,9/6/2018 4:49 PM,Verbal Warning,Female,Moving Violation - Other,5900 S. Dorchester,African American,Wrong way on one way street,No
Two Citations issued,9/6/2018 6:23 PM,Citations Issued,Male,Traffic sign/signal,5428 S. Lake Park,African American,Disobeyed traffic control device,No
N/A,9/6/2018 9:32 PM,Verbal Warning,Male,Lane Violation,5500 S. Cottage Grove,African American,Improper lane usage,No
N/A,9/6/2018 9:49 PM,Verbal Warning,Male,Traffic sign/signal,5800 S. Woodlawn,African American,Disobeyed Stop Sign,No
Two Citations issued,9/6/2018 11:55 PM,Citations Issued,Male,Traffic sign/signal,5045 S. Drexel,African American,Disobeyed Stop Sign,Yes
N/A,9/7/2018 2:34 AM,Verbal Warning,Male,Traffic sign/signal,5200 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,9/7/2018 10:27 AM,Verbal Warning,Male,Equipment,5500 S. Drexel,African American,Unsafe Equipment,No
N/A,9/7/2018 1:55 PM,Verbal Warning,Male,Lane Violation,5600 S. Lake Park,Caucasian,Improper lane usage,No
N/A,9/7/2018 6:39 PM,Verbal Warning,Male,Moving Violation - Other,51st Street & Dorchester,African American,Wrong way on one way street,No
N/A,9/7/2018 6:50 PM,Verbal Warning,Female,Traffic sign/signal,51st Street & Hyde Park Blvd.,African American,Disobeyed Stop Sign,No
N/A,9/8/2018 11:11 AM,Verbal Warning,Female,Lane Violation,5100 S. Cottage Grove,African American,Improper lane usage,No
N/A,9/8/2018 2:58 PM,Verbal Warning,Female,Lane Violation,6200 S. Cottage Grove,African American,Improper lane usage,No
N/A,9/8/2018 7:35 PM,Verbal Warning,Female,Equipment,6200 S. Dorchester,African American,No headlights when required,No
N/A,9/9/2018 8:38 PM,Verbal Warning,Male,Traffic sign/signal,5326 S. Shore Drive,African American,Disobeyed redlight,No
N/A,9/10/2018 12:14 PM,Verbal Warning,Male,Moving Violation - Other,Midway Plaisance  & Cottage Grove,African American,Wrong way on one way street,No
N/A,9/10/2018 4:30 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/11/2018 7:23 AM,Verbal Warning,Female,Traffic sign/signal,6300 S. Greenwood,Caucasian,Disobeyed Stop Sign,No
N/A,9/11/2018 8:25 AM,Verbal Warning,Female,Traffic sign/signal,5300 S. Harper,African American,Disobeyed Stop Sign,No
N/A,9/11/2018 1:12 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Cornell,African American,Disobeyed Stop Sign,No
Two Citations issued,9/11/2018 8:12 PM,Citations Issued,Male,Traffic sign/signal,5000 S. Drexel,African American,Disobeyed Stop Sign,No
N/A,9/11/2018 11:00 PM,Verbal Warning,Male,Lane Violation,5400 S. Drexel,African American,Improper lane usage,No
N/A,9/11/2018 11:14 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Cottage Grove,African American,Disobeyed Stop Sign,No
N/A,9/12/2018 12:50 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Lake Shore Dr.,African American,Disobeyed Stop Sign,No
N/A,9/12/2018 9:54 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Kimbark,African American,Failure to yield to pedestrian in crosswalk,No
N/A,9/13/2018 12:51 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Blackstone,African American,Disobeyed Stop Sign,No
N/A,9/13/2018 7:55 AM,Verbal Warning,Female,Traffic sign/signal,6300 S. Ellis,African American,Failure to yield to pedestrian in crosswalk,No
N/A,9/13/2018 8:07 AM,Verbal Warning,Female,Lane Violation,5700 S. Maryland,African American,Improper lane usage,No
N/A,9/13/2018 10:29 AM,Verbal Warning,Female,Traffic sign/signal,1200 E. Midway Plaisance,African American,Failure to yield to pedestrian in crosswalk,No
N/A,9/13/2018 4:50 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. Greenwood,African American,Disobeyed Stop Sign,No
N/A,9/13/2018 8:44 PM,Verbal Warning,Male,Equipment,5300 S. Ingleside,African American,No headlights when required,No
N/A,9/14/2018 11:52 AM,Verbal Warning,Male,Traffic sign/signal,4755 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/14/2018 7:36 PM,Verbal Warning,Male,Moving Violation - Other,1447 E. 53rd Street,African American,Wrong way on one way street,No
N/A,9/14/2018 8:54 PM,Verbal Warning,Male,Traffic sign/signal,6000 S. Woodlawn,Caucasian,Disobeyed Stop Sign,No
N/A,9/14/2018 8:57 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,African American,Disobeyed Stop Sign,No
N/A,9/14/2018 9:40 PM,Verbal Warning,Female,Traffic sign/signal,5413 S. Cornell,African American,Disobeyed Stop Sign,No
N/A,9/14/2018 11:08 PM,Verbal Warning,Male,Equipment,5500 S. Payne Dr.,African American,No headlights when required,Yes
N/A,9/14/2018 11:57 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Ellis,African American,Disobeyed Stop Sign,No
One Citation Issued,9/15/2018 12:11 AM,Citation Issued,Male,Traffic sign/signal,4700 S. Cottage Grove,African American,Disobeyed Stop Sign,No
N/A,9/15/2018 12:12 AM,Verbal Warning,Female,Equipment,5700 S. Harper,African American,No headlights when required,No
N/A,9/15/2018 12:35 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Woodlawn,African American,Disobeyed redlight,No
N/A,9/15/2018 6:08 PM,Verbal Warning,Male,Traffic sign/signal,1380 E. Hyde Park,African American,Disobeyed redlight,No
N/A,9/15/2018 7:41 PM,Verbal Warning,Male,Traffic sign/signal,5222 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,9/15/2018 8:22 PM,Verbal Warning,Female,Traffic sign/signal,5400 S. Lake Park,African American,Disobeyed redlight,No
N/A,9/15/2018 8:31 PM,Verbal Warning,Male,Traffic sign/signal,Midway Plaisance & Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/15/2018 9:09 PM,Verbal Warning,Male,Moving Violation - Other,5400 S. Lake Park,African American,Cell phone violation,No
N/A,9/15/2018 10:12 PM,Verbal Warning,Female,Traffic sign/signal,5235 S. University,African American,Disobeyed redlight,No
N/A,9/15/2018 10:34 PM,Verbal Warning,Male,Traffic sign/signal,5800 S. Cottage Grove,African American,Failure to yield to pedestrian in crosswalk,No
N/A,9/152018 10:52 PM,Verbal Warning,Male,Traffic sign/signal,1139 E. 51st.  Street,African American,Disobeyed Stop Sign,No
N/A,9/15/2018 11:27 PM,Verbal Warning,Male,Moving Violation - Other,Stony Island & Midway Plaisance,African American,Wrong way on one way street,No
N/A,9/15/2018 11:42 PM,Verbal Warning,Female,Moving Violation - Other,Stony Island & Midway Plaisance,African American,Wrong way on one way street,No
N/A,9/16/2018 12:18 AM,Verbal Warning,Female,Traffic sign/signal,5500 S. Cottage Grove,African American,Disobeyed Stop Sign,No
N/A,9/16/2018 9:03 AM,Verbal Warning,Male,Moving Violation - Other,5300 S. Harper,African American,Cell phone violation,No
N/A,9/16/2018 9:57 AM,Verbal Warning,Male,Moving Violation - Other,5500 S. Greenwood,African American,Wrong way on one way street,No
N/A,9/16/2018 10:58 AM,Verbal Warning,Male,Traffic sign/signal,5800 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,9/16/2018 11:22 AM,Verbal Warning,Male,Traffic sign/signal,6100 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
One Citation Issued,9/16/2018 11:43 AM,Citation Issued,Female,Traffic sign/signal,6100 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,9/16/2018 9:32 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Ellis,African American,Failure to yield to pedestrian in crosswalk,Yes
N/A,9/16/2018 11:19 PM,Verbal Warning,Male,Moving Violation - Other,5300 S. Blackstone,African American,Wrong way on one way street,No
N/A,9/16/2018 11:43 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,African American,Disobeyed Stop Sign,No
N/A,9/17/2018 10:29 AM,Verbal Warning,Male,Traffic sign/signal,5300 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
N/A,9/17/2018 2:08 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Hyde Park Blvd,African American,Disobeyed Stop Sign,No
N/A,9/17/2018 9:21 PM,Verbal Warning,Female,Moving Violation - Other,5700 S. Harper,African American,Wrong way on one way street,No
N/A,9/18/2018 2:36 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Maryland,African American,Disobeyed redlight,No
N/A,9/19/2018 12:28 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Blackstone,Caucasian,Disobeyed Stop Sign,No
N/A,9/19/2018 8:36 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Lake Park,African American,Disobeyed Stop Sign,No
N/A,9/20/2018 1:17 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Everett,African American,Disobeyed Stop Sign,No
Two Citations issued,9/20/2018 4:16 PM,Citations Issued,Male,Moving Violation - Other,5500 S. Drexel,African American,Cell phone violation,Yes
N/A,9/20/2018 9:16 PM,Verbal Warning,Male,Traffic sign/signal,5600 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/21/2018 10:19 PM,Verbal Warning,Male,Traffic sign/signal,6000 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,9/22/2018 2:27 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Cottage Grove,Caucasian,Disobeyed traffic control device,No
N/A,9/22/2018 11:01 PM,Verbal Warning,Female,Follow to close,1648 E. 53rd Street,African American,Failure to leave sufficient space for overtaking/passing vehicles,No
Three citations issued,9/23/2018 9:36 AM,Citations Issued,Female,Equipment,5300 S. Greenwood,African American,No rear brake lights or tail lights,No
N/A,9/23/2018 8:39 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Lake Park,African American,Disobeyed redlight,No
N/A,9/23/2018 8:43 PM,Verbal Warning,Male,Moving Violation - Other,4919 S. Dorchester,Asian,Wrong way on one way street,No
One Citation Issued,9/24/2018 9:18 AM,Citation Issued,Male,Traffic Sign/Signal,5400 S. Lake park,African American,Disobeyed red light,No
N/A,9/24/2018 1:59 PM,Verbal Warning,Male,Traffic Sign/Signal,5324 S. Woodlawn,African American,Disobeyed red light,No
Two Citations issued,9/24/2018 3:12 PM,Citation Issued,Female,Moving Violation  � Other,6400 S. Kimbark,African American,Reckless driving,Yes
N/A,9/24/2018 6:26 PM,Verbal Warning,Female,Traffic Sign/Signal,1607 E 53rd,African American,Traffic Light Violation,No
N/A,9/24/2018 6:48 PM,Verbal Warning,Male,Lane Violation,1606 Hyde Park,African American,Turn signal violation,No
N/A,9/24/2018 8:58 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 Ellis,African American,Stop sign violation,No
N/A,9/25/2018 8:45 PM,Verbal Warning,Male,Traffic sign/signal,5700 Everett,African American,Stop sign violation,No
N/A,9/25/2018 9:10 PM,Verbal Warning,Female,Traffic sign/signal,5400 Blackstone,Caucasian,Stop sign violation,No
N/A,9/26/2018 8:35 AM,Verbal Warning,Female,Traffic sign/signal,1600 E. 51st Street,African American,Disobeyed Stop Sign,No
N/A,9/26/2018 10:41 AM,Verbal Warning,Male,Traffic sign/signal,5500 S. Kenwood,African American,Disobeyed Stop Sign,No
N/A,9/26/2018 12:25 PM,Verbal Warning,Female,Traffic sign/signal,1042 E. 47th Street,African American,Disobeyed Stop Sign,No
N/A,9/26/2018 9:10 PM,Verbal Warning,Female,Traffic sign/signal,1013 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,9/26/2018 11:20 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,9/27/2018 9:19 AM,Verbal Warning,Female,Traffic sign/signal,5500 S Woodlawn,African American,Failure to yield to pedestrian in crosswalk,No
N/A,9/27/2018 12:46 PM,Verbal Warning,Female,Traffic sign/signal,5500 S Dorchester,African American,Failure to yield to pedestrian in crosswalk,No
N/A,9/27/2018 3:11 PM,Verbal Warning,Male,Traffic sign/signal,5100 S Cornell,Asian,Disobeyed Stop Sign,No
N/A,9/27/2018 9:23 PM,Verbal Warning,Male,Equipment,5400 S Hyde Park,African American,No headlights when required,No
N/A,9/28/2018 12:58 AM,Verbal Warning,Male,Equipment,5900 S Ellis,African American,No headlights when required,No
N/A,9/28/2018 2:05 PM,Verbal Warning,Female,Moving Violation - Other,5400 S Lake Park,African American,Use of cell phone while driving,No
N/A,9/28/2018 8:47 PM,Verbal Warning,Male,Traffic sign/signal,5500 Cottage,African American,Failed to yield to pedestrian in crosswalk,No
N/A,9/29/2018 10:17 AM,Verbal Warning,Female,Traffic sign/signal,1354 E 55th,African American,Disobeyed Stop Sign,No
N/A,9/29/2018 10:25 AM,Verbal Warning,Male,Traffic sign/signal,929 E 57th St,Hispanic,Disobeyed Stop Sign,No
N/A,9/29/2018 7:51 PM,Verbal Warning,Male,Equipment,5100 S. Greenwood,African American,No Headlights When Required,No
N/A,9/29/2018 11:18 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Cottage Grove,African American,Red Light Violation,No
N/A,9/29/2018 11:53 PM,Verbal Warning,Male,Equipment,5300 S. Ellis,African American,No Headlights When Required,No
Five Citations Issued,9/30/2018 12:17 AM,Citation Issued,Female,Moving Violation - Other,919 E. 53rd Street,African American,Obstructing traffic,Yes
N/A,9/30/2018 10:54 AM,Verbal Warning,Female,Traffic sign/signal,5900 S. Stony Island Ave,African American,Disobeying traffic device,No
N/A,9/30/2018 6:39 PM,Verbal Warning,Male,Speed,1407 E 60th,African American,Speeding/Squealing tires,No
N/A,9/30/2018 11:11 PM,Verbal Warning,Male,Traffic sign/signal,5500 Woodlawn,Caucasian,Failed to stop at sign,No
N/A,10/1/2018 10:37 AM,Verbal Warning,Male,Traffic sign/signal,6200 S Cottage Grove,African American,Disobeying Traffic Control Device,No
N/A,10/2/2018 3:15 PM,Verbal Warning,Male,Traffic sign/signal,1458 E 51st Street,African American,Disobeying Traffic Control Signal,No
Two Citations issued,10/2/2018 5:48 PM,Citation Issued,Female,Lane Violation,57th and Ellis,African American,Improper Passing,No
N/A,10/2/2018 10:50 PM,Verbal Warning,Female,Lane Violation,5700 S Harper,African American,Wrong way on one way road,No
